%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=209436, 2023/05/2 20:29:15.52)
20 481 5.655878e+00 1.024509e+00 -1.085163826032748941e+98 -1.085163826032748941e+98 -6.037115296014983269e+97 -2.594285199066913120e+97
21 505 5.635107e+00 1.025329e+00 -1.085163826032748941e+98 -1.036625350058307038e+98 -7.629347157444558551e+97 -3.409438601506965958e+97
22 529 5.615015e+00 1.028322e+00 -1.212345937835160804e+98 -1.212345937835160804e+98 -8.517504472784596946e+97 -3.927010980963733624e+97
23 553 5.595491e+00 1.028417e+00 -1.426361620296905340e+98 -1.426361620296905340e+98 -1.009716852320989437e+98 -3.847771865100317366e+97
24 577 5.576725e+00 1.029379e+00 -1.426361620296905340e+98 -1.415416377198493668e+98 -9.051890589558698537e+97 -7.788152704691525818e+96
25 601 5.558716e+00 1.029920e+00 -1.661740994355513071e+98 -1.661740994355513071e+98 -1.037260389233936678e+98 -4.638542191298200736e+97
26 625 5.540869e+00 1.031264e+00 -1.661740994355513071e+98 -1.591303505686957673e+98 -1.029380748403007882e+98 -7.454812819591422513e+97
27 649 5.523678e+00 1.033125e+00 -1.661740994355513071e+98 -1.653533797105207139e+98 -9.734195760226776251e+97 -4.518634219943298011e+97
28 673 5.507078e+00 1.033293e+00 -1.661740994355513071e+98 -1.528751923259631626e+98 -1.163082579892226565e+98 -7.136111001037096035e+97
29 697 5.490866e+00 1.037788e+00 -1.661740994355513071e+98 -1.475880991116433485e+98 -1.092912439370413205e+98 -7.483152421484806072e+97
30 721 5.475301e+00 1.038864e+00 -1.711847493161258564e+98 -1.711847493161258564e+98 -1.135326802399134122e+98 -6.053590661257808140e+97
31 745 5.460355e+00 1.039097e+00 -1.785417948539046256e+98 -1.785417948539046256e+98 -1.346949758050158668e+98 -8.870766348429532077e+97
32 769 5.445932e+00 1.040025e+00 -2.040053595007261824e+98 -2.040053595007261824e+98 -1.428967783958707039e+98 -9.527153628773795243e+97
33 793 5.432305e+00 1.039707e+00 -2.074430986306919914e+98 -2.074430986306919914e+98 -1.576660911243612820e+98 -7.246660850646484999e+97
34 817 5.418959e+00 1.040747e+00 -2.247709731552753743e+98 -2.247709731552753743e+98 -1.792064391938283333e+98 -1.469453976825563456e+98
35 841 5.406337e+00 1.042496e+00 -2.247709731552753743e+98 -2.220527173255307194e+98 -1.706814446747767771e+98 -1.130326263872970265e+98
36 865 5.393795e+00 1.042414e+00 -2.510610032887692107e+98 -2.510610032887692107e+98 -1.769346797678365815e+98 -1.049924753651484114e+98
37 889 5.381630e+00 1.042602e+00 -2.510610032887692107e+98 -2.483956204889673414e+98 -1.923615854112845609e+98 -1.483255669326951692e+98
38 913 5.369797e+00 1.045181e+00 -2.510610032887692107e+98 -2.421435386154390718e+98 -1.872843329691144552e+98 -1.429428006735083218e+98
39 937 5.357968e+00 1.046011e+00 -2.625427134245010227e+98 -2.625427134245010227e+98 -2.001216814973784509e+98 -1.114415174566151762e+98
40 961 5.346787e+00 1.046239e+00 -2.625427134245010227e+98 -2.397977951939913105e+98 -2.050172744334160181e+98 -1.444366777507103455e+98
41 985 5.336072e+00 1.046983e+00 -2.636579868502322913e+98 -2.636579868502322913e+98 -2.149786547836003222e+98 -1.438461733653176158e+98
42 1009 5.325647e+00 1.046094e+00 -2.636579868502322913e+98 -2.545268867548539789e+98 -2.043611200741356385e+98 -1.315750334565370946e+98
43 1033 5.315806e+00 1.047391e+00 -2.636579868502322913e+98 -2.464036784364127690e+98 -2.161067005468455362e+98 -1.325567737368835880e+98
44 1057 5.306312e+00 1.047627e+00 -3.077610548324780823e+98 -3.077610548324780823e+98 -1.979082576030900040e+98 -1.462769161483525460e+98
45 1081 5.297220e+00 1.049326e+00 -3.077610548324780823e+98 -2.885277306136797945e+98 -2.001475948892113770e+98 -1.402256821835961313e+98
46 1105 5.287894e+00 1.052464e+00 -3.077610548324780823e+98 -2.796820252212666235e+98 -2.192172136370174454e+98 -1.299195204813135174e+98
47 1129 5.278704e+00 1.056262e+00 -3.077610548324780823e+98 -2.920757165884282433e+98 -2.281778444496272410e+98 -1.468089866121560984e+98
48 1153 5.269768e+00 1.057448e+00 -3.077610548324780823e+98 -3.073249045548981220e+98 -2.324160415886808686e+98 -1.653418441637597987e+98
49 1177 5.261468e+00 1.058256e+00 -3.077610548324780823e+98 -2.882399430188942411e+98 -2.587718818732687375e+98 -1.966066245334015853e+98
50 1201 5.253288e+00 1.062516e+00 -3.077610548324780823e+98 -2.973227651512931375e+98 -2.568578126755982037e+98 -1.898817450260671896e+98
51 1225 5.245304e+00 1.064483e+00 -3.077610548324780823e+98 -3.057888800956067043e+98 -2.645177819528515400e+98 -2.201513485488177464e+98
52 1249 5.237214e+00 1.067265e+00 -3.077610548324780823e+98 -3.076565563521597878e+98 -2.518287331163518325e+98 -1.932717706185949622e+98
53 1273 5.229457e+00 1.070049e+00 -3.394978293326611602e+98 -3.394978293326611602e+98 -2.649537310113904253e+98 -1.788772522088650446e+98
54 1297 5.222294e+00 1.069843e+00 -3.394978293326611602e+98 -3.329830449156565751e+98 -2.750512225388072193e+98 -2.041334988198258542e+98
55 1321 5.215193e+00 1.073129e+00 -3.409081419042221484e+98 -3.409081419042221484e+98 -2.868109246159524498e+98 -2.237137965726651519e+98
56 1345 5.207941e+00 1.075644e+00 -3.695042890881496741e+98 -3.695042890881496741e+98 -2.816472089147976964e+98 -2.259230792524256479e+98
57 1369 5.201007e+00 1.076092e+00 -3.695042890881496741e+98 -3.508854021625113595e+98 -2.854966250630538742e+98 -2.290753019103677233e+98
58 1393 5.194328e+00 1.076440e+00 -4.111609351210259073e+98 -4.111609351210259073e+98 -3.078761555639195795e+98 -2.508916129148581721e+98
59 1417 5.187761e+00 1.076923e+00 -4.111609351210259073e+98 -3.835880889153619980e+98 -3.160880901556442758e+98 -2.649000369338090002e+98
60 1441 5.181204e+00 1.078000e+00 -4.111609351210259073e+98 -3.931076827815799350e+98 -3.216965093887694349e+98 -2.675829532950148510e+98
61 1465 5.174856e+00 1.082617e+00 -4.219915438173330710e+98 -4.219915438173330710e+98 -3.556017437915221376e+98 -2.941432049666798369e+98
62 1489 5.168242e+00 1.085083e+00 -4.219915438173330710e+98 -3.993348755420053335e+98 -3.602942006874237629e+98 -2.842196796463853575e+98
63 1513 5.161884e+00 1.085179e+00 -4.219915438173330710e+98 -4.072353018337421902e+98 -3.587676653867073269e+98 -2.727602303651372478e+98
64 1537 5.155727e+00 1.086422e+00 -4.219915438173330710e+98 -4.175240159171291229e+98 -3.585028366583894459e+98 -2.894721068967015389e+98
65 1561 5.149768e+00 1.087996e+00 -4.457257031900256622e+98 -4.457257031900256622e+98 -3.763492084909393327e+98 -2.961315206033812495e+98
66 1585 5.143929e+00 1.089100e+00 -4.464072216686671606e+98 -4.464072216686671606e+98 -3.733922172925831679e+98 -3.201581580002124258e+98
67 1609 5.138500e+00 1.089460e+00 -4.612510609396427682e+98 -4.612510609396427682e+98 -3.713196894810447545e+98 -2.966358917122004999e+98
68 1633 5.132748e+00 1.090621e+00 -4.612510609396427682e+98 -4.391694076431468929e+98 -3.730545263232622294e+98 -2.793891222703211046e+98
69 1657 5.127104e+00 1.090377e+00 -4.629834021893660409e+98 -4.629834021893660409e+98 -3.957953221120964629e+98 -3.156056072802251288e+98
70 1681 5.121697e+00 1.090846e+00 -4.877737614876818159e+98 -4.877737614876818159e+98 -3.894572499939200524e+98 -3.078533253742329071e+98
71 1705 5.116305e+00 1.091343e+00 -4.877737614876818159e+98 -4.599367931403934907e+98 -3.891002164752631380e+98 -3.254891543603731697e+98
72 1729 5.111142e+00 1.093569e+00 -4.877737614876818159e+98 -4.864004249155930202e+98 -4.073042270532025161e+98 -3.460400024727236999e+98
73 1753 5.106408e+00 1.094191e+00 -4.877737614876818159e+98 -4.784563899186008113e+98 -3.988553852517025396e+98 -3.620643545287226483e+98
74 1777 5.101839e+00 1.095917e+00 -4.951746698367420873e+98 -4.951746698367420873e+98 -4.174365617026186451e+98 -3.712843299400204043e+98
75 1801 5.097326e+00 1.097406e+00 -4.951746698367420873e+98 -4.701219039772509632e+98 -4.297620908661964342e+98 -3.750891719420029898e+98
76 1825 5.092697e+00 1.098485e+00 -4.951746698367420873e+98 -4.884740491636813224e+98 -4.191262486560178133e+98 -3.649853244220172509e+98
77 1849 5.088352e+00 1.098748e+00 -4.951746698367420873e+98 -4.915176008133993067e+98 -4.282084541035183716e+98 -3.510125859017716536e+98
78 1873 5.084045e+00 1.101159e+00 -5.094052191280337323e+98 -5.094052191280337323e+98 -4.421499964423634573e+98 -3.719649440269425609e+98
79 1897 5.079903e+00 1.104348e+00 -5.094052191280337323e+98 -4.686181118809649581e+98 -4.252111273420949766e+98 -3.458787005410583768e+98
80 1921 5.075832e+00 1.106775e+00 -5.094052191280337323e+98 -4.764351905217684133e+98 -4.333011789833336783e+98 -3.653532773224680917e+98
81 1945 5.072112e+00 1.108461e+00 -5.094052191280337323e+98 -5.001463028994290950e+98 -4.360413781691282455e+98 -3.473597266564213815e+98
82 1969 5.068546e+00 1.110058e+00 -5.094052191280337323e+98 -4.926827647488747272e+98 -4.599341118638535153e+98 -3.894203461075999687e+98
83 1993 5.064869e+00 1.111169e+00 -5.168949188528461950e+98 -5.168949188528461950e+98 -4.508214366754999175e+98 -3.861889429609340660e+98
84 2017 5.061278e+00 1.109629e+00 -5.357604618954141118e+98 -5.357604618954141118e+98 -4.505833628087131574e+98 -3.825462360072277812e+98
85 2041 5.057616e+00 1.110946e+00 -5.357604618954141118e+98 -5.249180997248234525e+98 -4.874275948098496427e+98 -3.943929162768558873e+98
86 2065 5.054160e+00 1.109645e+00 -5.357604618954141118e+98 -5.320784281509323093e+98 -4.898670226959330804e+98 -4.348755125168819281e+98
87 2089 5.050660e+00 1.111649e+00 -5.531311250358356385e+98 -5.531311250358356385e+98 -4.978345744175469433e+98 -4.379248856401242687e+98
88 2113 5.047557e+00 1.112209e+00 -5.591685839187575056e+98 -5.591685839187575056e+98 -4.958400211119978436e+98 -4.343386889637787296e+98
89 2137 5.044383e+00 1.114179e+00 -5.591685839187575056e+98 -5.436890214502706927e+98 -4.980183185256007682e+98 -4.458388052033102487e+98
90 2161 5.041107e+00 1.115313e+00 -5.690922494040044814e+98 -5.690922494040044814e+98 -4.893761719209228841e+98 -4.501161578925603685e+98
91 2185 5.037644e+00 1.116414e+00 -5.971878589716080129e+98 -5.971878589716080129e+98 -5.145280150539841313e+98 -4.683777716006727921e+98
92 2209 5.034543e+00 1.114717e+00 -5.971878589716080129e+98 -5.773460772392545087e+98 -5.296817992086056170e+98 -4.506573958415635380e+98
93 2233 5.031596e+00 1.115537e+00 -5.971878589716080129e+98 -5.683933137440017560e+98 -5.208199865983949432e+98 -4.565106184691727165e+98
94 2257 5.028642e+00 1.116750e+00 -5.971878589716080129e+98 -5.820252460351787633e+98 -5.425837155590246094e+98 -4.704209646865520254e+98
95 2281 5.025487e+00 1.118611e+00 -6.061783256810486145e+98 -6.061783256810486145e+98 -5.290270362335806980e+98 -4.509578340639309077e+98
96 2305 5.022364e+00 1.119176e+00 -6.196194750708983117e+98 -6.196194750708983117e+98 -5.390872594356720121e+98 -4.767461894433810378e+98
97 2329 5.019126e+00 1.118171e+00 -6.196194750708983117e+98 -5.965294319590759853e+98 -5.508360064070984393e+98 -4.830985957526273849e+98
98 2353 5.015861e+00 1.119842e+00 -6.294242848272131750e+98 -6.294242848272131750e+98 -5.536917360538688489e+98 -4.600932699002226709e+98
99 2377 5.012653e+00 1.120973e+00 -6.294242848272131750e+98 -6.278091748386600034e+98 -5.397999766789290506e+98 -4.899402801570172668e+98
100 2401 5.009544e+00 1.121686e+00 -6.294242848272131750e+98 -6.057673265413814098e+98 -5.546306976417401029e+98 -5.095087401019502563e+98
101 2425 5.006777e+00 1.123243e+00 -6.294242848272131750e+98 -6.191094031915902856e+98 -5.612769064436015777e+98 -5.101476852784600300e+98
102 2449 5.004072e+00 1.124499e+00 -6.294242848272131750e+98 -6.243552841786378064e+98 -5.737547992228195666e+98 -5.161816044019272568e+98
103 2473 5.001427e+00 1.127512e+00 -6.440070841247119287e+98 -6.440070841247119287e+98 -5.737942189365703496e+98 -4.944890286522036854e+98
104 2497 4.998895e+00 1.128702e+00 -6.440070841247119287e+98 -6.350085892958325467e+98 -5.756069606656886150e+98 -5.275331833368826425e+98
105 2521 4.996466e+00 1.130552e+00 -6.440070841247119287e+98 -6.400362547049679106e+98 -5.861958222086635704e+98 -5.285572305054470331e+98
106 2545 4.993940e+00 1.136497e+00 -6.453557135658691246e+98 -6.453557135658691246e+98 -5.987379491826991924e+98 -5.141833136943268572e+98
107 2569 4.991470e+00 1.139252e+00 -6.453557135658691246e+98 -6.451251977891985953e+98 -5.957305689040636474e+98 -5.396544427848643667e+98
108 2593 4.989264e+00 1.140094e+00 -6.453557135658691246e+98 -6.260243767519459146e+98 -5.901553766968649338e+98 -4.962421025375850041e+98
109 2617 4.987099e+00 1.142447e+00 -6.516323875286291768e+98 -6.516323875286291768e+98 -5.780145550023171578e+98 -5.299689190105635883e+98
110 2641 4.984932e+00 1.143330e+00 -6.635958639416627070e+98 -6.635958639416627070e+98 -5.836084021973137931e+98 -5.242796825978769195e+98
111 2665 4.982643e+00 1.147129e+00 -6.635958639416627070e+98 -6.268649350025584692e+98 -5.711072398882442685e+98 -5.285628201838327097e+98
112 2689 4.980558e+00 1.149637e+00 -6.635958639416627070e+98 -6.414431764048489685e+98 -5.807032508293481446e+98 -5.179010190971944139e+98
113 2713 4.978792e+00 1.151324e+00 -6.684586533181653385e+98 -6.684586533181653385e+98 -5.704087149886225831e+98 -4.524870340750640134e+98
114 2737 4.977078e+00 1.153636e+00 -6.684586533181653385e+98 -6.455513870664326885e+98 -5.956678963705156372e+98 -5.148271813979024220e+98
115 2761 4.975632e+00 1.159771e+00 -6.684586533181653385e+98 -6.592828147718716231e+98 -5.963093884632589124e+98 -4.968688181897506644e+98
116 2785 4.974197e+00 1.162340e+00 -6.684586533181653385e+98 -6.399440356895128921e+98 -5.792388426632176958e+98 -5.280271869656757583e+98
117 2809 4.972896e+00 1.164336e+00 -6.684586533181653385e+98 -6.501670556808588463e+98 -5.910101535781315194e+98 -5.469378705260397593e+98
118 2833 4.971527e+00 1.166362e+00 -6.684586533181653385e+98 -6.653683602059152439e+98 -5.974918270981396633e+98 -5.198023277659160427e+98
119 2857 4.969995e+00 1.171063e+00 -6.684586533181653385e+98 -6.519614660398595990e+98 -6.011292817145428759e+98 -5.490390798412322451e+98
120 2881 4.968730e+00 1.173981e+00 -6.684586533181653385e+98 -6.623844211269125368e+98 -5.891475307458895179e+98 -5.390651884135073060e+98
121 2905 4.967226e+00 1.176903e+00 -6.697978100449283785e+98 -6.697978100449283785e+98 -5.987509005702414908e+98 -5.560664691958983078e+98
123 2953 4.964366e+00 1.180341e+00 -6.760655005131081099e+98 -6.760655005131081099e+98 -6.089837437727815185e+98 -5.394287561568930886e+98
126 3025 4.959781e+00 1.190763e+00 -6.955806702171807420e+98 -6.955806702171807420e+98 -6.236597540858037693e+98 -5.701534930829363330e+98
130 3121 4.954573e+00 1.197266e+00 -6.955806702171807420e+98 -6.862244709391573945e+98 -6.358100954306978835e+98 -5.695123637676427353e+98
135 3241 4.946827e+00 1.207588e+00 -7.192455218194145193e+98 -6.808221612119592773e+98 -6.233342714865260365e+98 -5.752110936408849712e+98
141 3385 4.936856e+00 1.229153e+00 -7.324800732450082636e+98 -7.057556117980086215e+98 -6.680787244081461674e+98 -6.045808253894882875e+98
148 3553 4.929584e+00 1.245725e+00 -7.552898995225085252e+98 -7.552898995225085252e+98 -7.068264028226935692e+98 -6.219911223801133404e+98
156 3745 4.923455e+00 1.264196e+00 -7.981001098095649094e+98 -7.901094077189581975e+98 -7.228854457675262071e+98 -6.483888522506119245e+98
165 3961 4.915511e+00 1.282086e+00 -8.077050509360023944e+98 -7.858115441467871013e+98 -7.294473043173133536e+98 -6.445679582069024291e+98
175 4201 4.912953e+00 1.300637e+00 -8.528125767529946914e+98 -8.317998330960099238e+98 -7.794559354825507192e+98 -7.093977659534454275e+98
186 4465 4.911628e+00 1.318554e+00 -9.238307618786801179e+98 -9.238307618786801179e+98 -8.491386923898773668e+98 -7.979835864593899943e+98
198 4753 4.915466e+00 1.353997e+00 -9.498689569948420561e+98 -9.317105463894900916e+98 -8.882805416048814542e+98 -8.509969942089254346e+98
211 5065 4.919513e+00 1.376131e+00 -9.854730584747643239e+98 -9.397716805605017733e+98 -8.918781493799612612e+98 -8.288644656454339060e+98
225 5401 4.917335e+00 1.409874e+00 -9.983910461087146215e+98 -9.774719194611284659e+98 -9.162924923770243061e+98 -8.680413163918602469e+98
240 5761 4.892363e+00 1.443790e+00 -1.040341045289241262e+99 -1.040341045289241262e+99 -9.615856989462371968e+98 -9.248529809386569274e+98
256 6145 4.873982e+00 1.489157e+00 -1.080118920630621134e+99 -1.076915071502646399e+99 -1.022772375809729227e+99 -9.779393577583615161e+98
273 6553 4.855832e+00 1.549081e+00 -1.126393927977614233e+99 -1.104680098774829174e+99 -1.056938931545477318e+99 -9.940371042329961079e+98
291 6985 4.826364e+00 1.604161e+00 -1.154376245021182421e+99 -1.154376245021182421e+99 -1.077789841964922150e+99 -1.033079681652016329e+99
310 7441 4.794333e+00 1.662760e+00 -1.168062214151683307e+99 -1.168062214151683307e+99 -1.094203765912331883e+99 -1.062973232238699882e+99
329 7897 4.765260e+00 1.727555e+00 -1.171604448960121238e+99 -1.159533292461042807e+99 -1.109525343298425661e+99 -1.061545056449455386e+99
348 8353 4.746897e+00 1.776099e+00 -1.212300626397431695e+99 -1.203933242143355053e+99 -1.147016547027432020e+99 -1.101791303125290020e+99
367 8809 4.730098e+00 1.826756e+00 -1.242460521431628717e+99 -1.231992708505450299e+99 -1.197197584942110768e+99 -1.172471937395902435e+99
387 9289 4.701188e+00 1.847265e+00 -1.254293790290069737e+99 -1.254293790290069737e+99 -1.199766521607680516e+99 -1.146302079965567623e+99
408 9793 4.681751e+00 1.847627e+00 -1.283535085557147414e+99 -1.283535085557147414e+99 -1.204185811210685169e+99 -1.157677190182832328e+99
430 10321 4.652358e+00 1.851740e+00 -1.283535085557147414e+99 -1.226666966687347708e+99 -1.197658558013796009e+99 -1.160266665348335289e+99
453 10873 4.596283e+00 1.882187e+00 -1.288728689055501931e+99 -1.259263201063770004e+99 -1.235912905382530150e+99 -1.167153340214637953e+99
477 11449 4.534645e+00 1.923279e+00 -1.321930427960439052e+99 -1.292537512714506625e+99 -1.267275855495791861e+99 -1.217461349620392830e+99
502 12049 4.501084e+00 1.978331e+00 -1.321930427960439052e+99 -1.296006929324743253e+99 -1.256261338781921176e+99 -1.201669959083537892e+99
528 12673 4.456151e+00 2.071899e+00 -1.332200881635032585e+99 -1.316774368991414409e+99 -1.283700728630580103e+99 -1.244629339152423755e+99
555 13321 4.392596e+00 2.174322e+00 -1.370973099645660651e+99 -1.350670183411638378e+99 -1.323727236322977614e+99 -1.275892239311474420e+99
583 13993 4.334566e+00 2.207131e+00 -1.395222310845733621e+99 -1.393879205215012646e+99 -1.337119261143612826e+99 -1.288014977183407378e+99
612 14689 4.288545e+00 2.257400e+00 -1.398249105135521775e+99 -1.388500011121737271e+99 -1.349578208962522813e+99 -1.299239417351224389e+99
642 15409 4.240727e+00 2.320501e+00 -1.415638342163589307e+99 -1.413069668448287278e+99 -1.384329310798215015e+99 -1.345005063184052701e+99
673 16153 4.174923e+00 2.349354e+00 -1.443684722980378744e+99 -1.425240827986043116e+99 -1.390047797381084809e+99 -1.365154184517385127e+99
705 16921 4.105761e+00 2.379006e+00 -1.450191292009289804e+99 -1.443032617636386487e+99 -1.409228329762783911e+99 -1.377892090121642524e+99
738 17713 4.055507e+00 2.430996e+00 -1.450696305553741213e+99 -1.446387330685997237e+99 -1.423409185643472815e+99 -1.397533019736869210e+99
772 18529 3.988978e+00 2.483964e+00 -1.464719468528288899e+99 -1.443639494542705925e+99 -1.419153547684854779e+99 -1.378495334099517992e+99
807 19369 3.912842e+00 2.507601e+00 -1.478871121118615386e+99 -1.472430562226055975e+99 -1.442732469420461977e+99 -1.411578734320343770e+99
843 20233 3.856981e+00 2.513479e+00 -1.493466955451303651e+99 -1.493466955451303651e+99 -1.472243730152258693e+99 -1.420772905929802594e+99
880 21121 3.814860e+00 2.532705e+00 -1.507490082637348139e+99 -1.507490082637348139e+99 -1.479152566443742816e+99 -1.455811849011728309e+99
918 22033 3.746449e+00 2.566045e+00 -1.507490119352661026e+99 -1.506788960944971556e+99 -1.475708877965602702e+99 -1.448580730571842288e+99
957 22969 3.665525e+00 2.586264e+00 -1.507490119352661026e+99 -1.506626681527354088e+99 -1.485054090225972747e+99 -1.469847703413843005e+99
997 23929 3.578875e+00 2.692133e+00 -1.514501701279912462e+99 -1.513800542402337525e+99 -1.492746403211757058e+99 -1.478039388105551620e+99
1037 24889 3.452993e+00 2.850323e+00 -1.514501701303139740e+99 -1.514501701263750914e+99 -1.505768289937353122e+99 -1.478909673080164544e+99
1077 25849 3.341481e+00 3.019854e+00 -1.515271368701863431e+99 -1.514501701303143139e+99 -1.500682159893727291e+99 -1.486971610640314545e+99
1117 26809 3.230244e+00 3.096517e+00 -1.528524865201956590e+99 -1.528524865201956590e+99 -1.514505335893401446e+99 -1.480769102736135215e+99
1157 27769 3.128835e+00 3.108291e+00 -1.528524870929882550e+99 -1.523426739161616931e+99 -1.520812124959947378e+99 -1.497144184897241706e+99
1197 28729 3.040071e+00 3.131904e+00 -1.530099844330020185e+99 -1.528648969128380028e+99 -1.514175801006211810e+99 -1.485155114966081093e+99
1237 29689 2.981108e+00 3.113289e+00 -1.536267676733496726e+99 -1.535536444354186134e+99 -1.521700691118630013e+99 -1.506089952748930304e+99
1277 30649 2.925642e+00 3.202000e+00 -1.542548029105049739e+99 -1.542547300402434508e+99 -1.533049550113662357e+99 -1.513800742306458968e+99
1317 31609 2.867472e+00 3.304750e+00 -1.543575311095395132e+99 -1.542457924013261600e+99 -1.528107898531705735e+99 -1.506974991036533914e+99
1357 32569 2.823549e+00 3.420289e+00 -1.543898320934829359e+99 -1.542536672078232621e+99 -1.528519384288804161e+99 -1.515824977497525686e+99
1397 33529 2.800780e+00 3.464887e+00 -1.543977789605463459e+99 -1.542563149662059242e+99 -1.535481606701812891e+99 -1.513923193141002500e+99
1437 34489 2.754677e+00 3.430881e+00 -1.543977789605463459e+99 -1.542548029104988788e+99 -1.535546973470227671e+99 -1.513841060031417427e+99
1477 35449 2.705207e+00 3.649431e+00 -1.544122752258615557e+99 -1.542548029105049739e+99 -1.537307953195879325e+99 -1.523924506600052923e+99
1517 36409 2.641676e+00 3.955015e+00 -1.544122752258615557e+99 -1.542548029105049011e+99 -1.534835283116281364e+99 -1.526558599513298020e+99
1557 37369 2.602162e+00 4.126222e+00 -1.544122752258615557e+99 -1.542548029105049739e+99 -1.542548025602005638e+99 -1.515349652207302394e+99
1597 38329 2.571986e+00 4.203519e+00 -1.544122752258615557e+99 -1.542548029105049739e+99 -1.532182355381400251e+99 -1.514875860753725953e+99
1637 39289 2.560017e+00 4.427367e+00 -1.544122752258615557e+99 -1.542548293148212954e+99 -1.534835478192862110e+99 -1.515682072756474305e+99
1677 40249 2.518468e+00 4.851298e+00 -1.551105882959388313e+99 -1.550286751712875245e+99 -1.545452867929294257e+99 -1.532118831091884474e+99
1717 41209 2.462577e+00 5.139930e+00 -1.551105882959388313e+99 -1.549562866332547459e+99 -1.542548133201208342e+99 -1.534822484926926029e+99
1757 42169 2.415615e+00 5.231730e+00 -1.556937686220485214e+99 -1.556571193006374332e+99 -1.549566767875266445e+99 -1.535537859821778941e+99
1797 43129 2.402176e+00 5.283400e+00 -1.556937686220485214e+99 -1.556571193006004739e+99 -1.556568148998287699e+99 -1.538317138240450503e+99
1837 44089 2.403354e+00 5.489378e+00 -1.556937686220485214e+99 -1.556571193005999640e+99 -1.549595650734648716e+99 -1.535543174934325419e+99
1878 45073 2.418388e+00 5.608006e+00 -1.556937686220485214e+99 -1.556571193006004739e+99 -1.549568306425183779e+99 -1.535543970202201514e+99
1920 46081 2.426265e+00 5.845252e+00 -1.556937686220485214e+99 -1.556571193006004497e+99 -1.545796787490579185e+99 -1.535544021378417937e+99
1963 47113 2.391829e+00 6.069339e+00 -1.556937686220485214e+99 -1.556571193006004739e+99 -1.556571116755637322e+99 -1.531871080632862063e+99
2007 48169 2.352426e+00 6.175989e+00 -1.556937686220485214e+99 -1.556571193004674497e+99 -1.549248960594013849e+99 -1.515055865924872228e+99
2052 49249 2.304127e+00 6.275772e+00 -1.556937686220485214e+99 -1.556571193006004497e+99 -1.556571192102297269e+99 -1.542065859192166307e+99
2098 50353 2.285677e+00 6.607218e+00 -1.556937686220485214e+99 -1.556571193005499645e+99 -1.549558571721289203e+99 -1.535558653982231416e+99
